textsentence_id,text_id,sentence_id,word_count,sentiment,sentence,language,word,translated_word,freq
Blast01_25,Blast01,25,25,0.285333333333,"Ultimately I do recommend this device, it's very clear, very loud, integrates Alexa commands perfectly and has decent battery life.",English,life,life,1.0
Blast01_26,Blast01,26,37,0.316666666667,"Just be aware though that it won't control Spotify via Alexa, the battery life is not what is promised (but still good overall) and it will not pair with another UE device.",English,control,control,1.0
Blast01_26,Blast01,26,37,0.316666666667,"Just be aware though that it won't control Spotify via Alexa, the battery life is not what is promised (but still good overall) and it will not pair with another UE device.",English,spotify,spotify,1.0
Blast01_26,Blast01,26,37,0.316666666667,"Just be aware though that it won't control Spotify via Alexa, the battery life is not what is promised (but still good overall) and it will not pair with another UE device.",English,alexa,alexa,1.0
Blast01_26,Blast01,26,37,0.316666666667,"Just be aware though that it won't control Spotify via Alexa, the battery life is not what is promised (but still good overall) and it will not pair with another UE device.",English,battery,battery,1.0
Blast01_26,Blast01,26,37,0.316666666667,"Just be aware though that it won't control Spotify via Alexa, the battery life is not what is promised (but still good overall) and it will not pair with another UE device.",English,life,life,1.0
Blast01_26,Blast01,26,37,0.316666666667,"Just be aware though that it won't control Spotify via Alexa, the battery life is not what is promised (but still good overall) and it will not pair with another UE device.",English,device,device,1.0
Blast01_27,Blast01,27,8,0.0,Another downside of course is the price.,English,downside,downside,1.0
Blast01_27,Blast01,27,8,0.0,Another downside of course is the price.,English,course,course,1.0
Blast01_27,Blast01,27,8,0.0,Another downside of course is the price.,English,price,price,1.0
Blast01_28,Blast01,28,28,0.35,I am not completely sure this is a great value for most people but I will say if you have the money the device will not disappoint.,English,value,value,1.0
Blast01_28,Blast01,28,28,0.35,I am not completely sure this is a great value for most people but I will say if you have the money the device will not disappoint.,English,people,people,1.0
Blast01_28,Blast01,28,28,0.35,I am not completely sure this is a great value for most people but I will say if you have the money the device will not disappoint.,English,money,money,1.0
Blast01_28,Blast01,28,28,0.35,I am not completely sure this is a great value for most people but I will say if you have the money the device will not disappoint.,English,device,device,1.0
Blast01_29,Blast01,29,25,0.277777777778,For most people on a budget this would be a better value purchase on sale or at a discounted rate perhaps on Black Friday.,English,people,people,1.0
Blast01_29,Blast01,29,25,0.277777777778,For most people on a budget this would be a better value purchase on sale or at a discounted rate perhaps on Black Friday.,English,budget,budget,1.0
Blast01_29,Blast01,29,25,0.277777777778,For most people on a budget this would be a better value purchase on sale or at a discounted rate perhaps on Black Friday.,English,value,value,1.0
Blast01_29,Blast01,29,25,0.277777777778,For most people on a budget this would be a better value purchase on sale or at a discounted rate perhaps on Black Friday.,English,purchase,purchase,1.0
Blast01_29,Blast01,29,25,0.277777777778,For most people on a budget this would be a better value purchase on sale or at a discounted rate perhaps on Black Friday.,English,sale,sale,1.0
Blast01_29,Blast01,29,25,0.277777777778,For most people on a budget this would be a better value purchase on sale or at a discounted rate perhaps on Black Friday.,English,rate,rate,1.0
Blast01_29,Blast01,29,25,0.277777777778,For most people on a budget this would be a better value purchase on sale or at a discounted rate perhaps on Black Friday.,English,black,black,1.0
Blast01_29,Blast01,29,25,0.277777777778,For most people on a budget this would be a better value purchase on sale or at a discounted rate perhaps on Black Friday.,English,friday,friday,1.0
Blast01_30,Blast01,30,17,0.325,There are certainly more reasonably priced devices that will do many of what this speaker offers.,English,devices,devices,1.0
Blast01_30,Blast01,30,17,0.325,There are certainly more reasonably priced devices that will do many of what this speaker offers.,English,speaker,speaker,1.0
Blast01_31,Blast01,31,37,0.433333333333,"But if you want a great all-in-one solution, are aware of some of the limitations of the device and its app and are willing to pay the money you cannot beat the UE Blast.",English,solution,solution,1.0
Blast01_31,Blast01,31,37,0.433333333333,"But if you want a great all-in-one solution, are aware of some of the limitations of the device and its app and are willing to pay the money you cannot beat the UE Blast.",English,limitations,limitations,1.0
Blast01_31,Blast01,31,37,0.433333333333,"But if you want a great all-in-one solution, are aware of some of the limitations of the device and its app and are willing to pay the money you cannot beat the UE Blast.",English,device,device,1.0
Blast01_31,Blast01,31,37,0.433333333333,"But if you want a great all-in-one solution, are aware of some of the limitations of the device and its app and are willing to pay the money you cannot beat the UE Blast.",English,app,app,1.0
Blast01_31,Blast01,31,37,0.433333333333,"But if you want a great all-in-one solution, are aware of some of the limitations of the device and its app and are willing to pay the money you cannot beat the UE Blast.",English,money,money,1.0
Blast01_31,Blast01,31,37,0.433333333333,"But if you want a great all-in-one solution, are aware of some of the limitations of the device and its app and are willing to pay the money you cannot beat the UE Blast.",English,blast,blast,1.0
Blast02_0,Blast02,0,12,0.3,Just got my blast today and I love it so far.,English,blast,blast,1.0
Blast02_0,Blast02,0,12,0.3,Just got my blast today and I love it so far.,English,today,today,1.0
Blast02_1,Blast02,1,17,0.383333333333,"Connecting it to the Wi-Fi, Bluetooth and Alexa were all super easy through the App.",English,bluetooth,bluetooth,1.0
Blast02_1,Blast02,1,17,0.383333333333,"Connecting it to the Wi-Fi, Bluetooth and Alexa were all super easy through the App.",English,alexa,alexa,1.0
Blast02_1,Blast02,1,17,0.383333333333,"Connecting it to the Wi-Fi, Bluetooth and Alexa were all super easy through the App.",English,app,app,1.0
Blast02_2,Blast02,2,11,0.733333333333,The sound quality is excellent and Wi-FI/Bluetooth range is great.,English,sound,sound,1.0
Blast02_2,Blast02,2,11,0.733333333333,The sound quality is excellent and Wi-FI/Bluetooth range is great.,English,quality,quality,1.0
Blast02_2,Blast02,2,11,0.733333333333,The sound quality is excellent and Wi-FI/Bluetooth range is great.,English,bluetooth,bluetooth,1.0
Blast02_2,Blast02,2,11,0.733333333333,The sound quality is excellent and Wi-FI/Bluetooth range is great.,English,range,range,1.0
Blast02_3,Blast02,3,29,-0.3,The one negative thing that I've noticed is that you can no longer turn it on using the App which you can do on the Boom 2.,English,thing,thing,1.0
Blast02_3,Blast02,3,29,-0.3,The one negative thing that I've noticed is that you can no longer turn it on using the App which you can do on the Boom 2.,English,app,app,1.0
Blast02_3,Blast02,3,29,-0.3,The one negative thing that I've noticed is that you can no longer turn it on using the App which you can do on the Boom 2.,English,boom,boom,1.0
Blast02_4,Blast02,4,12,0.0,Hopefully that will be an added feature in a future update.,English,hopefully,hopefully,1.0
Blast02_4,Blast02,4,12,0.0,Hopefully that will be an added feature in a future update.,English,feature,feature,1.0
Blast02_4,Blast02,4,12,0.0,Hopefully that will be an added feature in a future update.,English,future,future,1.0
Blast02_4,Blast02,4,12,0.0,Hopefully that will be an added feature in a future update.,English,update,update,1.0
Blast03_0,Blast03,0,33,0.166666666667,"Although there may be a way to set ""Alexa"" up with the older Boom and Mega Boom apps that you have on your phone or tablet; don't try.",English,way,way,1.0
Blast03_0,Blast03,0,33,0.166666666667,"Although there may be a way to set ""Alexa"" up with the older Boom and Mega Boom apps that you have on your phone or tablet; don't try.",English,alexa,alexa,1.0
Blast03_0,Blast03,0,33,0.166666666667,"Although there may be a way to set ""Alexa"" up with the older Boom and Mega Boom apps that you have on your phone or tablet; don't try.",English,boom,boom,1.0
Blast03_0,Blast03,0,33,0.166666666667,"Although there may be a way to set ""Alexa"" up with the older Boom and Mega Boom apps that you have on your phone or tablet; don't try.",English,mega,mega,1.0
Blast03_0,Blast03,0,33,0.166666666667,"Although there may be a way to set ""Alexa"" up with the older Boom and Mega Boom apps that you have on your phone or tablet; don't try.",English,boom,boom,1.0
Blast03_0,Blast03,0,33,0.166666666667,"Although there may be a way to set ""Alexa"" up with the older Boom and Mega Boom apps that you have on your phone or tablet; don't try.",English,phone,phone,1.0
Blast03_0,Blast03,0,33,0.166666666667,"Although there may be a way to set ""Alexa"" up with the older Boom and Mega Boom apps that you have on your phone or tablet; don't try.",English,tablet,tablet,1.0
Blast03_0,Blast03,0,33,0.166666666667,"Although there may be a way to set ""Alexa"" up with the older Boom and Mega Boom apps that you have on your phone or tablet; don't try.",English,try,try,1.0
Blast03_1,Blast03,1,14,0.0,START by finding the Ultimate Ears BLUE SQUARE app in your app store.,English,start,start,1.0
Blast03_1,Blast03,1,14,0.0,START by finding the Ultimate Ears BLUE SQUARE app in your app store.,English,ultimate,ultimate,1.0
Blast03_1,Blast03,1,14,0.0,START by finding the Ultimate Ears BLUE SQUARE app in your app store.,English,ears,ears,1.0
Blast03_1,Blast03,1,14,0.0,START by finding the Ultimate Ears BLUE SQUARE app in your app store.,English,blue,blue,1.0
Blast03_1,Blast03,1,14,0.0,START by finding the Ultimate Ears BLUE SQUARE app in your app store.,English,square,square,1.0
Blast03_1,Blast03,1,14,0.0,START by finding the Ultimate Ears BLUE SQUARE app in your app store.,English,app,app,1.0
Blast03_1,Blast03,1,14,0.0,START by finding the Ultimate Ears BLUE SQUARE app in your app store.,English,app,app,1.0
Blast03_1,Blast03,1,14,0.0,START by finding the Ultimate Ears BLUE SQUARE app in your app store.,English,store,store,1.0
Blast03_2,Blast03,2,15,0.0,"If you have difficulty ""updating"" the speaker, try a sleepy hour.",English,speaker,speaker,1.0
Blast03_2,Blast03,2,15,0.0,"If you have difficulty ""updating"" the speaker, try a sleepy hour.",English,hour,hour,1.0
Blast03_3,Blast03,3,4,0.0,Works well then.,English,works,works,1.0
Blast03_4,Blast03,4,8,0.0,Seems the UE server has been overwhelmed.,English,server,server,1.0
Blast03_5,Blast03,5,40,0.1,"I have found 2 snags so far that make it not like a ""Fancy ECHO""--

1) You have to tap to wake Alexa up after a time out period, like a night's sleep.",English,snags,snags,1.0
Blast03_5,Blast03,5,40,0.1,"I have found 2 snags so far that make it not like a ""Fancy ECHO""--

1) You have to tap to wake Alexa up after a time out period, like a night's sleep.",English,fancy,fancy,1.0
Blast03_5,Blast03,5,40,0.1,"I have found 2 snags so far that make it not like a ""Fancy ECHO""--

1) You have to tap to wake Alexa up after a time out period, like a night's sleep.",English,echo,echo,1.0
Blast03_5,Blast03,5,40,0.1,"I have found 2 snags so far that make it not like a ""Fancy ECHO""--

1) You have to tap to wake Alexa up after a time out period, like a night's sleep.",English,alexa,alexa,1.0
Blast03_5,Blast03,5,40,0.1,"I have found 2 snags so far that make it not like a ""Fancy ECHO""--

1) You have to tap to wake Alexa up after a time out period, like a night's sleep.",English,time,time,1.0
Blast03_5,Blast03,5,40,0.1,"I have found 2 snags so far that make it not like a ""Fancy ECHO""--

1) You have to tap to wake Alexa up after a time out period, like a night's sleep.",English,period,period,1.0
Blast03_5,Blast03,5,40,0.1,"I have found 2 snags so far that make it not like a ""Fancy ECHO""--

1) You have to tap to wake Alexa up after a time out period, like a night's sleep.",English,night,night,1.0
Blast03_5,Blast03,5,40,0.1,"I have found 2 snags so far that make it not like a ""Fancy ECHO""--

1) You have to tap to wake Alexa up after a time out period, like a night's sleep.",English,sleep,sleep,1.0
Blast03_6,Blast03,6,13,0.0,"You just cant say, ""Alexa what time is it?""",English,alexa,alexa,1.0
Blast03_6,Blast03,6,13,0.0,"You just cant say, ""Alexa what time is it?""",English,time,time,1.0
Blast03_7,Blast03,7,10,0.0,2) It seems Sirius XM is not supported.,English,sirius,sirius,1.0
Blast03_8,Blast03,8,19,0.0,I even deleted the link association from my Echo and reconnected and it can't be picked up.,English,link,link,1.0
Blast03_8,Blast03,8,19,0.0,I even deleted the link association from my Echo and reconnected and it can't be picked up.,English,association,association,1.0
Blast03_8,Blast03,8,19,0.0,I even deleted the link association from my Echo and reconnected and it can't be picked up.,English,echo,echo,1.0
Blast03_9,Blast03,9,15,0.0,HOWEVER I still can link it with the BLAST through Bluetooth and my phone.,English,however,however,1.0
Blast03_9,Blast03,9,15,0.0,HOWEVER I still can link it with the BLAST through Bluetooth and my phone.,English,blast,blast,1.0
Blast03_9,Blast03,9,15,0.0,HOWEVER I still can link it with the BLAST through Bluetooth and my phone.,English,bluetooth,bluetooth,1.0
Blast03_9,Blast03,9,15,0.0,HOWEVER I still can link it with the BLAST through Bluetooth and my phone.,English,phone,phone,1.0
Blast03_10,Blast03,10,12,0.0,"Just no ""Alexa, play Sirius XM""
voice control.",English,alexa,alexa,1.0
Blast03_10,Blast03,10,12,0.0,"Just no ""Alexa, play Sirius XM""
voice control.",English,sirius,sirius,1.0
Blast03_10,Blast03,10,12,0.0,"Just no ""Alexa, play Sirius XM""
voice control.",English,voice,voice,1.0
Blast03_10,Blast03,10,12,0.0,"Just no ""Alexa, play Sirius XM""
voice control.",English,control,control,1.0
Blast03_11,Blast03,11,17,0.0,After you Bluetooth in you have to remember to cut the Bluetooth connection to get Alexa back,English,bluetooth,bluetooth,1.0
Blast03_11,Blast03,11,17,0.0,After you Bluetooth in you have to remember to cut the Bluetooth connection to get Alexa back,English,connection,connection,1.0
Blast03_11,Blast03,11,17,0.0,After you Bluetooth in you have to remember to cut the Bluetooth connection to get Alexa back,English,alexa,alexa,1.0
Blast04_0,Blast04,0,59,0.215925925926,"Ears is a mixed bag in comparison to similar items

Pros:
Highly portable: it's light and easy to carry in the hand, has a small footprint

Easy set-up: It paired easily with my iPhone, and setting up the wi-fi connection and then the connection to my Amazon account was quick and painless.",English,ears,ears,1.0
Blast04_0,Blast04,0,59,0.215925925926,"Ears is a mixed bag in comparison to similar items

Pros:
Highly portable: it's light and easy to carry in the hand, has a small footprint

Easy set-up: It paired easily with my iPhone, and setting up the wi-fi connection and then the connection to my Amazon account was quick and painless.",English,bag,bag,1.0
Blast04_0,Blast04,0,59,0.215925925926,"Ears is a mixed bag in comparison to similar items

Pros:
Highly portable: it's light and easy to carry in the hand, has a small footprint

Easy set-up: It paired easily with my iPhone, and setting up the wi-fi connection and then the connection to my Amazon account was quick and painless.",English,comparison,comparison,1.0
Blast04_0,Blast04,0,59,0.215925925926,"Ears is a mixed bag in comparison to similar items

Pros:
Highly portable: it's light and easy to carry in the hand, has a small footprint

Easy set-up: It paired easily with my iPhone, and setting up the wi-fi connection and then the connection to my Amazon account was quick and painless.",English,items,items,1.0
Blast04_0,Blast04,0,59,0.215925925926,"Ears is a mixed bag in comparison to similar items

Pros:
Highly portable: it's light and easy to carry in the hand, has a small footprint

Easy set-up: It paired easily with my iPhone, and setting up the wi-fi connection and then the connection to my Amazon account was quick and painless.",English,pros,pros,1.0
Blast04_0,Blast04,0,59,0.215925925926,"Ears is a mixed bag in comparison to similar items

Pros:
Highly portable: it's light and easy to carry in the hand, has a small footprint

Easy set-up: It paired easily with my iPhone, and setting up the wi-fi connection and then the connection to my Amazon account was quick and painless.",English,highly,highly,1.0
Blast04_0,Blast04,0,59,0.215925925926,"Ears is a mixed bag in comparison to similar items

Pros:
Highly portable: it's light and easy to carry in the hand, has a small footprint

Easy set-up: It paired easily with my iPhone, and setting up the wi-fi connection and then the connection to my Amazon account was quick and painless.",English,hand,hand,1.0
Blast04_0,Blast04,0,59,0.215925925926,"Ears is a mixed bag in comparison to similar items

Pros:
Highly portable: it's light and easy to carry in the hand, has a small footprint

Easy set-up: It paired easily with my iPhone, and setting up the wi-fi connection and then the connection to my Amazon account was quick and painless.",English,footprint,footprint,1.0
Blast04_0,Blast04,0,59,0.215925925926,"Ears is a mixed bag in comparison to similar items

Pros:
Highly portable: it's light and easy to carry in the hand, has a small footprint

Easy set-up: It paired easily with my iPhone, and setting up the wi-fi connection and then the connection to my Amazon account was quick and painless.",English,easy,easy,1.0
Blast04_0,Blast04,0,59,0.215925925926,"Ears is a mixed bag in comparison to similar items

Pros:
Highly portable: it's light and easy to carry in the hand, has a small footprint

Easy set-up: It paired easily with my iPhone, and setting up the wi-fi connection and then the connection to my Amazon account was quick and painless.",English,iphone,iphone,1.0
Blast04_0,Blast04,0,59,0.215925925926,"Ears is a mixed bag in comparison to similar items

Pros:
Highly portable: it's light and easy to carry in the hand, has a small footprint

Easy set-up: It paired easily with my iPhone, and setting up the wi-fi connection and then the connection to my Amazon account was quick and painless.",English,connection,connection,1.0
Blast04_0,Blast04,0,59,0.215925925926,"Ears is a mixed bag in comparison to similar items

Pros:
Highly portable: it's light and easy to carry in the hand, has a small footprint

Easy set-up: It paired easily with my iPhone, and setting up the wi-fi connection and then the connection to my Amazon account was quick and painless.",English,connection,connection,1.0
Blast04_0,Blast04,0,59,0.215925925926,"Ears is a mixed bag in comparison to similar items

Pros:
Highly portable: it's light and easy to carry in the hand, has a small footprint

Easy set-up: It paired easily with my iPhone, and setting up the wi-fi connection and then the connection to my Amazon account was quick and painless.",English,amazon,amazon,1.0
Blast04_0,Blast04,0,59,0.215925925926,"Ears is a mixed bag in comparison to similar items

Pros:
Highly portable: it's light and easy to carry in the hand, has a small footprint

Easy set-up: It paired easily with my iPhone, and setting up the wi-fi connection and then the connection to my Amazon account was quick and painless.",English,account,account,1.0
Blast04_0,Blast04,0,59,0.215925925926,"Ears is a mixed bag in comparison to similar items

Pros:
Highly portable: it's light and easy to carry in the hand, has a small footprint

Easy set-up: It paired easily with my iPhone, and setting up the wi-fi connection and then the connection to my Amazon account was quick and painless.",English,painless,painless,1.0
Blast04_1,Blast04,1,49,0.21,"Took no more than a minute or two

Alexa: This is my only Alexa device, so I can't say how it does in comparison to others, but it's so far been mostly (more on that in the cons) a good experience.",English,minute,minute,1.0
Blast04_1,Blast04,1,49,0.21,"Took no more than a minute or two

Alexa: This is my only Alexa device, so I can't say how it does in comparison to others, but it's so far been mostly (more on that in the cons) a good experience.",English,alexa,alexa,1.0
Blast04_1,Blast04,1,49,0.21,"Took no more than a minute or two

Alexa: This is my only Alexa device, so I can't say how it does in comparison to others, but it's so far been mostly (more on that in the cons) a good experience.",English,alexa,alexa,1.0
Blast04_1,Blast04,1,49,0.21,"Took no more than a minute or two

Alexa: This is my only Alexa device, so I can't say how it does in comparison to others, but it's so far been mostly (more on that in the cons) a good experience.",English,device,device,1.0
Blast04_1,Blast04,1,49,0.21,"Took no more than a minute or two

Alexa: This is my only Alexa device, so I can't say how it does in comparison to others, but it's so far been mostly (more on that in the cons) a good experience.",English,comparison,comparison,1.0
Blast04_1,Blast04,1,49,0.21,"Took no more than a minute or two

Alexa: This is my only Alexa device, so I can't say how it does in comparison to others, but it's so far been mostly (more on that in the cons) a good experience.",English,others,others,1.0
Blast04_1,Blast04,1,49,0.21,"Took no more than a minute or two

Alexa: This is my only Alexa device, so I can't say how it does in comparison to others, but it's so far been mostly (more on that in the cons) a good experience.",English,cons,cons,1.0
Blast04_1,Blast04,1,49,0.21,"Took no more than a minute or two

Alexa: This is my only Alexa device, so I can't say how it does in comparison to others, but it's so far been mostly (more on that in the cons) a good experience.",English,experience,experience,1.0
Blast04_2,Blast04,2,23,0.125,"It's responsive, and rarely requires a repeat of any given command so long as I'm within about 10 feet.",English,repeat,repeat,1.0
Blast04_2,Blast04,2,23,0.125,"It's responsive, and rarely requires a repeat of any given command so long as I'm within about 10 feet.",English,command,command,1.0
Blast04_2,Blast04,2,23,0.125,"It's responsive, and rarely requires a repeat of any given command so long as I'm within about 10 feet.",English,feet,feet,1.0
Blast04_3,Blast04,3,79,0.12619047619,"Farther than that and I need to really speak up and occasionally repeat myself, but only once typically, not four or five times

Waterproof: I confess I haven't tested this, so I'm just going with the product description, but it's a nice feature to have for such a portable speaker

Cons
Wi-fi connectivity: While set-up was a breeze, I've had several issue with it momentarily dropping wi-fi.",English,times,times,1.0
Blast04_3,Blast04,3,79,0.12619047619,"Farther than that and I need to really speak up and occasionally repeat myself, but only once typically, not four or five times

Waterproof: I confess I haven't tested this, so I'm just going with the product description, but it's a nice feature to have for such a portable speaker

Cons
Wi-fi connectivity: While set-up was a breeze, I've had several issue with it momentarily dropping wi-fi.",English,product,product,1.0
Blast04_3,Blast04,3,79,0.12619047619,"Farther than that and I need to really speak up and occasionally repeat myself, but only once typically, not four or five times

Waterproof: I confess I haven't tested this, so I'm just going with the product description, but it's a nice feature to have for such a portable speaker

Cons
Wi-fi connectivity: While set-up was a breeze, I've had several issue with it momentarily dropping wi-fi.",English,description,description,1.0
Blast04_3,Blast04,3,79,0.12619047619,"Farther than that and I need to really speak up and occasionally repeat myself, but only once typically, not four or five times

Waterproof: I confess I haven't tested this, so I'm just going with the product description, but it's a nice feature to have for such a portable speaker

Cons
Wi-fi connectivity: While set-up was a breeze, I've had several issue with it momentarily dropping wi-fi.",English,feature,feature,1.0
Blast04_3,Blast04,3,79,0.12619047619,"Farther than that and I need to really speak up and occasionally repeat myself, but only once typically, not four or five times

Waterproof: I confess I haven't tested this, so I'm just going with the product description, but it's a nice feature to have for such a portable speaker

Cons
Wi-fi connectivity: While set-up was a breeze, I've had several issue with it momentarily dropping wi-fi.",English,speaker,speaker,1.0
Blast04_3,Blast04,3,79,0.12619047619,"Farther than that and I need to really speak up and occasionally repeat myself, but only once typically, not four or five times

Waterproof: I confess I haven't tested this, so I'm just going with the product description, but it's a nice feature to have for such a portable speaker

Cons
Wi-fi connectivity: While set-up was a breeze, I've had several issue with it momentarily dropping wi-fi.",English,cons,cons,1.0
Blast04_3,Blast04,3,79,0.12619047619,"Farther than that and I need to really speak up and occasionally repeat myself, but only once typically, not four or five times

Waterproof: I confess I haven't tested this, so I'm just going with the product description, but it's a nice feature to have for such a portable speaker

Cons
Wi-fi connectivity: While set-up was a breeze, I've had several issue with it momentarily dropping wi-fi.",English,connectivity,connectivity,1.0
Blast04_3,Blast04,3,79,0.12619047619,"Farther than that and I need to really speak up and occasionally repeat myself, but only once typically, not four or five times

Waterproof: I confess I haven't tested this, so I'm just going with the product description, but it's a nice feature to have for such a portable speaker

Cons
Wi-fi connectivity: While set-up was a breeze, I've had several issue with it momentarily dropping wi-fi.",English,breeze,breeze,1.0
Blast04_3,Blast04,3,79,0.12619047619,"Farther than that and I need to really speak up and occasionally repeat myself, but only once typically, not four or five times

Waterproof: I confess I haven't tested this, so I'm just going with the product description, but it's a nice feature to have for such a portable speaker

Cons
Wi-fi connectivity: While set-up was a breeze, I've had several issue with it momentarily dropping wi-fi.",English,issue,issue,1.0
Blast04_4,Blast04,4,15,0.0416666666667,The first time I listened for half an hour and it dropped wi-fi once.,English,time,time,1.0
Blast04_4,Blast04,4,15,0.0416666666667,The first time I listened for half an hour and it dropped wi-fi once.,English,hour,hour,1.0
Blast04_5,Blast04,5,23,0.0,"The second time, it dropped wi-fi repeatedly, not once getting through an entire song in about 20-30 minutes of listening.",English,time,time,1.0
Blast04_5,Blast04,5,23,0.0,"The second time, it dropped wi-fi repeatedly, not once getting through an entire song in about 20-30 minutes of listening.",English,song,song,1.0
Blast04_5,Blast04,5,23,0.0,"The second time, it dropped wi-fi repeatedly, not once getting through an entire song in about 20-30 minutes of listening.",English,minutes,minutes,1.0
Blast04_6,Blast04,6,21,-0.0555555555556,"The third time, also about half an hour, fell somewhere in the middle, dropping wi-fi three times.",English,time,time,1.0
Blast04_6,Blast04,6,21,-0.0555555555556,"The third time, also about half an hour, fell somewhere in the middle, dropping wi-fi three times.",English,hour,hour,1.0
Blast04_6,Blast04,6,21,-0.0555555555556,"The third time, also about half an hour, fell somewhere in the middle, dropping wi-fi three times.",English,times,times,1.0
Blast04_7,Blast04,7,20,-0.1,"It's a momentary drop--about a 2-3 second pause, but it's sure an annoying one.",English,drop,drop,1.0
Blast04_7,Blast04,7,20,-0.1,"It's a momentary drop--about a 2-3 second pause, but it's sure an annoying one.",English,pause,pause,1.0
Blast04_8,Blast04,8,39,0.146428571429,"If things change I'll update, but if this stays an issue I'll certainly not be using this even though I like the Alexa aspect

Sound: I'd put this somewhere between Pro and Con.",English,things,things,1.0
Blast04_8,Blast04,8,39,0.146428571429,"If things change I'll update, but if this stays an issue I'll certainly not be using this even though I like the Alexa aspect

Sound: I'd put this somewhere between Pro and Con.",English,issue,issue,1.0
Blast04_8,Blast04,8,39,0.146428571429,"If things change I'll update, but if this stays an issue I'll certainly not be using this even though I like the Alexa aspect

Sound: I'd put this somewhere between Pro and Con.",English,alexa,alexa,1.0
Blast04_8,Blast04,8,39,0.146428571429,"If things change I'll update, but if this stays an issue I'll certainly not be using this even though I like the Alexa aspect

Sound: I'd put this somewhere between Pro and Con.",English,sound,sound,1.0
Blast04_8,Blast04,8,39,0.146428571429,"If things change I'll update, but if this stays an issue I'll certainly not be using this even though I like the Alexa aspect

Sound: I'd put this somewhere between Pro and Con.",English,somewhere,somewhere,1.0
Blast04_8,Blast04,8,39,0.146428571429,"If things change I'll update, but if this stays an issue I'll certainly not be using this even though I like the Alexa aspect

Sound: I'd put this somewhere between Pro and Con.",English,pro,pro,1.0
Blast04_8,Blast04,8,39,0.146428571429,"If things change I'll update, but if this stays an issue I'll certainly not be using this even though I like the Alexa aspect

Sound: I'd put this somewhere between Pro and Con.",English,con,con,1.0
Blast04_9,Blast04,9,15,0.040625,"It's not bad sound at all, but it's a little thin.",English,sound,sound,1.0
Blast04_10,Blast04,10,19,0.21,I also have a Jam Heavy Metal and the sound on that is definitely richer and more full.,English,jam,jam,1.0
Blast04_10,Blast04,10,19,0.21,I also have a Jam Heavy Metal and the sound on that is definitely richer and more full.,English,heavy,heavy,1.0
Blast04_10,Blast04,10,19,0.21,I also have a Jam Heavy Metal and the sound on that is definitely richer and more full.,English,metal,metal,1.0
Blast04_10,Blast04,10,19,0.21,I also have a Jam Heavy Metal and the sound on that is definitely richer and more full.,English,sound,sound,1.0
Blast04_11,Blast04,11,11,0.0,"It's not a chasm, but it is noticeable.",English,chasm,chasm,1.0
Blast04_12,Blast04,12,36,0.175,"I have a few others that I'd say the Blast is comparable to, so again, it isn't like this one is bad, just not the best of what I own.",English,others,others,1.0
Blast04_12,Blast04,12,36,0.175,"I have a few others that I'd say the Blast is comparable to, so again, it isn't like this one is bad, just not the best of what I own.",English,blast,blast,1.0
Blast04_13,Blast04,13,43,0.166666666667,"There's a lot to like about this, and even despite the sound, I'd be tempted to use this over my Jam just for the Alexa, but the wireless is definitely an issue if that doesn't clear up",English,lot,lot,1.0
Blast04_13,Blast04,13,43,0.166666666667,"There's a lot to like about this, and even despite the sound, I'd be tempted to use this over my Jam just for the Alexa, but the wireless is definitely an issue if that doesn't clear up",English,sound,sound,1.0
Blast04_13,Blast04,13,43,0.166666666667,"There's a lot to like about this, and even despite the sound, I'd be tempted to use this over my Jam just for the Alexa, but the wireless is definitely an issue if that doesn't clear up",English,jam,jam,1.0
Blast04_13,Blast04,13,43,0.166666666667,"There's a lot to like about this, and even despite the sound, I'd be tempted to use this over my Jam just for the Alexa, but the wireless is definitely an issue if that doesn't clear up",English,alexa,alexa,1.0
Blast04_13,Blast04,13,43,0.166666666667,"There's a lot to like about this, and even despite the sound, I'd be tempted to use this over my Jam just for the Alexa, but the wireless is definitely an issue if that doesn't clear up",English,wireless,wireless,1.0
Blast04_13,Blast04,13,43,0.166666666667,"There's a lot to like about this, and even despite the sound, I'd be tempted to use this over my Jam just for the Alexa, but the wireless is definitely an issue if that doesn't clear up",English,issue,issue,1.0
Blast05_0,Blast05,0,9,0.0,I have an echo dot and now this.,English,dot,dot,1.0
Blast05_1,Blast05,1,36,0.175,"I need to figure out how to name them different things because they both answer when I talk to them, meaning though this is a speaker, it's also a full on Alexa.",English,things,things,1.0
Blast05_1,Blast05,1,36,0.175,"I need to figure out how to name them different things because they both answer when I talk to them, meaning though this is a speaker, it's also a full on Alexa.",English,speaker,speaker,1.0
Blast05_1,Blast05,1,36,0.175,"I need to figure out how to name them different things because they both answer when I talk to them, meaning though this is a speaker, it's also a full on Alexa.",English,alexa,alexa,1.0
Blast05_2,Blast05,2,6,0.283333333333,The sound quality is decent.,English,sound,sound,1.0
Blast05_2,Blast05,2,6,0.283333333333,The sound quality is decent.,English,quality,quality,1.0
Blast05_3,Blast05,3,8,0.183333333333,"Good, above average for a peripheral.",English,average,average,1.0
Blast05_4,Blast05,4,8,0.4,It is very portable which is nice.,English,,,
Blast05_5,Blast05,5,24,0.0,"It's not ""always on"" like Alexa, however, it has to be powered on after a period of inactivity.",English,alexa,alexa,1.0
